id,primary,yearpublished,minplayers,maxplayers,playingtime,minage,owned,trading,wanting,wishing,average,bayes_average,users_rated,is_popular
298607,Crime Story: Vienna,2020,1,6,90,12,144,6,7,23,7.04,5.545,52,1
52332,Sherlock Deluxe,2009,2,5,15,5,148,7,1,21,6.54,5.531,52,1
9345,Drops & Co.,2004,2,4,30,5,83,5,23,34,6.2,5.518,52,0
168005,Alien Invasion,2014,2,4,20,6,116,2,2,7,5.1,5.486,52,0
12130,Barons' War,2004,2,2,180,10,191,6,5,14,5.29,5.488,52,0
89610,Mr. M' s谋杀法则：拜占庭刺客,2009,2,6,45,10,62,0,1,4,6.14,5.517,52,0
5617,Bionic Crisis,1975,2,4,45,8,177,11,2,12,5.02,5.484,52,0
28050,Pixel,2007,2,4,30,7,86,3,3,16,6.21,5.521,52,0
218612,Face de bouc,2017,2,7,0,6,94,1,0,10,6.49,5.526,52,0
373,Wrott & Swindlers,1995,3,6,90,0,64,2,3,4,6.56,5.531,52,1
62633,Undercover in Europa,2009,3,6,30,10,57,4,1,1,4.98,5.484,52,0
166443,Sing it!,2014,2,10,20,8,84,7,2,8,5.99,5.511,52,0
5927,Duel in the Desert: Rommel's Campaign in North Africa,1986,2,2,90,12,287,19,4,11,6.18,5.517,52,0
40774,Lucky Sock Dip: The Card Game,2009,2,6,10,4,125,3,1,1,6.07,5.512,52,0
199401,Kingz,2016,2,5,15,7,205,19,2,15,4.77,5.476,52,0
192904,Destroy BCN!,2016,2,4,30,10,81,7,0,8,5.28,5.49,52,0
288361,Clash of Vikings,2019,2,4,45,8,142,10,0,24,5.19,5.491,52,0
237715,Castle Climbing Frog,2017,2,4,20,5,122,1,3,15,6.73,5.533,52,1
322697,Revolver Noir,2021,2,2,15,10,201,3,6,30,7.35,5.548,52,1
315670,Animal Upon Animal: Dinos,2020,1,4,15,4,135,0,19,44,7.12,5.55,52,1
9633,Barbie Queen of the Prom Game,1960,2,4,20,6,139,4,2,10,5.45,5.491,52,0
5818,Waving Hands,1977,2,10,30,8,58,0,5,45,7.46,5.548,52,1
20851,WrestAngel,2006,2,10,30,6,119,15,5,12,6.41,5.51,52,0
4298,Beachhead: A Game of Island Invasions in the South Pacific,1980,2,4,90,12,228,17,4,8,6.0,5.51,52,0
19634,Crossword Pyramids,2004,2,4,35,8,121,7,2,13,6.4,5.527,52,0
6125,Austerlitz: The Battle of the 3 Emperors,1981,2,3,360,12,127,6,7,14,6.28,5.518,52,0
228310,Captain Dice (キャプテンダイス),2016,2,4,30,10,93,4,2,14,6.51,5.531,52,1
266842,The Walking Dead: Something to Fear,2019,2,6,40,12,165,15,4,25,6.33,5.518,52,0
7069,Summer Camp,2003,2,7,60,12,98,9,3,6,5.34,5.489,52,0
183197,Serengeti: A Race For Life,2017,2,2,45,10,124,9,3,30,6.01,5.511,52,0
148050,Days of Battle: Golan Heights,2013,2,2,120,13,192,11,12,37,7.28,5.552,52,1
166648,Imagidice!,2000,2,12,20,4,185,5,1,15,6.4,5.528,52,0
8676,The Merry Game of Floundering,1952,2,6,20,4,90,2,1,1,4.37,5.465,52,0
8852,Gem Quest,2003,2,8,180,10,125,22,3,14,4.69,5.474,52,0
150971,Lucca the City of Games,2013,2,5,30,8,148,7,2,6,6.11,5.518,52,0
34291,Tridom,0,2,6,60,0,129,5,0,5,6.1,5.518,52,0
259342,Luxantis,2018,2,4,30,6,135,1,3,28,6.25,5.518,52,0
2349,Inspector Higgins,1988,2,6,20,6,139,10,0,6,5.92,5.509,52,0
177209,"Pizza, Spaghetti e Mandolino",2015,2,4,15,8,76,2,0,8,7.27,5.52,52,1
125013,Next!,2012,2,6,15,8,89,4,1,12,5.16,5.489,52,0
63901,Oh No... Zombies!,2009,2,4,0,12,149,9,0,13,4.26,5.464,52,0
76444,Sturgeon,2010,2,5,20,10,134,17,1,7,4.43,5.465,52,0
10414,Poppa's Pizza Topple,1999,2,4,10,3,93,3,1,5,4.78,5.474,52,0
173931,Holy Roman Empire: The Thirty-Years War,2015,2,6,300,12,214,16,9,51,5.79,5.509,52,0
5515,Grand Master,1986,2,6,90,12,106,7,7,15,6.22,5.511,52,0
224680,Dungeon Digger,2017,2,6,60,12,135,6,3,26,6.44,5.518,52,0
32264,Biznes po polsku,2006,2,5,120,0,78,0,0,1,4.47,5.466,52,0
328569,Mint Bid,2021,1,6,60,13,732,16,0,25,6.06,5.517,52,0
39898,Word Pirates!,2008,2,4,30,6,213,10,1,5,5.02,5.484,52,0
155412,Red Tide West: The Cold War & World War III in Europe,2014,1,2,0,0,231,4,9,26,6.77,5.534,52,1
341583,EXIT: Das Spiel – Die Rückkehr in die verlassene Hütte,2021,1,4,90,12,171,1,12,80,8.2,5.58,52,1
272325,Sprint!,2019,2,4,15,7,120,2,5,22,6.05,5.511,52,0
7254,The Battle of Shiloh,1984,2,2,120,12,254,17,5,10,6.31,5.521,52,0
146247,Showdown: Icons,2013,2,2,15,13,207,19,1,21,6.28,5.517,52,0
37444,The Big Time!,2011,2,4,45,8,76,1,4,42,7.03,5.543,51,1
97521,Disaster on K2,2011,1,2,60,13,153,3,22,57,6.82,5.536,51,1
93578,Ugh!,2012,2,6,15,8,207,6,1,11,5.53,5.504,51,0
18613,"Khan: The Rise of the Mongol Empire, A.D. 1206-1295",2005,1,2,360,12,290,12,13,28,5.68,5.504,51,0
64769,"Desert War: Egypt, 1940",2010,1,2,120,12,135,8,8,21,6.65,5.531,51,1
234977,Capo della Mafia,2017,3,7,0,12,148,5,0,8,6.0,5.51,51,0
11452,Suez '73,1981,2,2,480,0,272,13,9,19,6.88,5.535,51,1
6563,Sweet Valley High,1988,2,4,30,8,139,8,3,10,5.26,5.484,51,0
1996,Face Off,1974,2,4,120,8,108,14,4,8,5.92,5.51,51,0
185813,Murderer's Row,2015,1,1,10,0,107,0,2,44,6.79,5.533,51,1
22227,"No Prisoners: The Campaigns of Lawrence of Arabia, 1915-1918",2006,2,2,180,0,290,10,9,18,6.88,5.533,51,1
31360,Laborigines,2007,2,6,30,0,96,12,2,21,5.31,5.495,51,0
217959,Scrabble: Harry Potter Edition,2016,2,4,90,10,180,2,0,13,5.92,5.508,51,0
20136,Rabohnzel,2005,3,5,90,12,363,13,8,32,6.55,5.53,51,1
233018,"Red Star/White Eagle: The Russo-Polish War, 1920 – Designer Signature Edition",2018,1,3,480,12,253,4,20,67,7.86,5.567,51,1
14897,Space Blast,2004,3,6,20,10,84,11,2,13,5.62,5.504,51,0
8067,Royalists & Roundheads III,1993,2,2,60,12,213,12,2,15,6.06,5.517,51,0
283805,To the Death!,2019,1,2,40,13,161,0,8,39,7.61,5.539,51,1
12505,Clash of the Eagles: Borodino & Friedland,1999,2,2,0,12,237,7,10,27,6.66,5.532,51,1
266421,Ubongo! Fun-Size Edition,2018,1,4,15,7,145,3,3,17,6.35,5.524,51,0
165208,Aruba: Battle Race,2014,3,6,60,12,85,4,0,12,5.74,5.504,51,0
257081,My Hero Academia: The Card Game,2018,2,4,0,8,196,5,4,21,6.12,5.511,51,0
27552,Élve fogd el,1981,2,8,30,8,74,2,0,1,5.21,5.489,51,0
169463,The Princess Bride: Miracle Pill,2015,2,6,15,10,209,7,1,12,5.29,5.493,51,0
131182,Swintus Junior,2012,3,10,10,5,81,1,0,3,5.78,5.506,51,0
41955,Eurooppa Tietopeli,0,2,6,45,12,79,1,0,0,5.5,5.498,51,0
14034,Autobridge,1938,1,1,10,10,226,22,0,4,5.36,5.495,51,0
150797,CLEVER,2014,2,9,15,6,167,7,2,11,6.82,5.536,51,1
260980,Power On!,2018,2,4,50,6,81,4,0,15,6.45,5.529,51,0
5517,Mine!,1993,3,5,60,13,161,12,9,10,5.48,5.501,51,0
325704,Escape Room: The Game – 2 Players Horror,2020,1,2,60,16,298,5,8,33,6.7,5.532,51,1
7735,Fatal Alliances II,1994,2,5,240,12,105,5,3,5,6.62,5.53,51,1
172729,The Game of Life: Despicable Me,2015,2,4,45,5,166,2,1,3,4.23,5.462,51,0
213304,4 Seasons,2016,3,4,30,10,193,13,3,18,6.41,5.524,51,0
18574,Dark Force,1994,2,2,0,12,90,6,2,2,4.37,5.468,51,0
6364,Monopoly: Hong Kong,1997,2,8,120,8,90,2,0,7,4.71,5.475,51,0
328826,Super-Skill Pinball: Ramp it Up!,2021,1,4,20,12,351,2,66,339,7.69,5.567,51,1
821,La Trel,1994,2,2,60,10,201,18,3,16,5.54,5.502,51,0
65575,Hide and Eeek!,2010,2,6,15,8,114,9,1,10,5.9,5.51,51,0
40385,The Bulge,2008,2,2,240,0,205,8,5,18,7.15,5.545,51,1
26017,Space Checkers,2006,2,4,30,8,172,11,3,8,5.22,5.487,51,0
179433,Creature College,2016,2,6,45,8,136,10,2,17,5.94,5.506,51,0
41152,Out of Sight,2008,2,4,20,8,146,14,0,7,5.41,5.497,51,0
205667,Les Misérables: Eve of Rebellion,2016,2,4,45,12,161,10,5,20,6.22,5.518,51,0
80972,Meteor Strike,2010,2,2,10,7,208,3,2,13,5.65,5.502,51,0
3129,1876: Trinidad,1996,2,5,120,14,139,0,24,35,6.09,5.52,51,0
150978,Gatenkaas,2014,2,4,20,6,124,2,0,3,5.78,5.508,51,0
148918,Scriba,2011,2,4,90,10,96,1,0,0,5.6,5.502,51,0
25950,Masters of the Universe,1984,2,4,60,6,103,4,4,11,4.75,5.476,51,0
296353,Color It!,2020,2,4,10,4,117,1,6,33,6.22,5.52,51,0
4654,Rigamarole,2002,4,12,85,16,113,14,3,7,5.45,5.497,51,0
213578,Yōkai Quest,2017,1,6,60,6,209,9,8,33,6.43,5.515,51,0
137173,Cairo Corridor,2013,2,2,20,10,68,1,7,26,7.22,5.548,51,1
293112,White Eagle Defiant: Poland 1939,2020,1,2,90,0,136,1,26,97,7.92,5.563,51,1
245058,The Neverland Rescue,2019,2,2,45,12,182,10,3,50,6.67,5.526,51,1
113517,Quadefy,2011,2,2,3,4,127,10,2,14,5.84,5.508,51,0
293586,Dungeon Party,2021,1,8,60,8,194,10,7,114,5.93,5.505,51,0
200959,1813: Napoleon's Nemesis,2016,1,2,240,0,228,6,14,37,7.34,5.548,51,1
25992,War of the Triple Alliance: Paraguay – 1865-1870,2007,2,2,180,12,271,7,5,23,5.87,5.503,51,0
75762,ego: love,2010,2,5,45,16,86,0,0,3,5.2,5.489,51,0
298397,Der verzauberte Turm,2016,2,4,15,5,150,2,0,4,6.0,5.516,51,0
294723,Dragon Ball Super: Universe Survival,2019,2,6,45,7,106,0,3,14,6.49,5.522,51,0
168834,Rocca Rails,2014,2,10,10,7,113,5,23,69,6.49,5.53,51,0
344114,Bag of Chips,2021,2,5,20,8,112,2,14,45,6.64,5.531,51,1
5876,Grav-Ball,1982,2,4,90,12,119,8,4,3,5.89,5.503,51,0
209225,Vikingjarl,2020,2,4,60,12,97,3,6,82,7.45,5.528,51,1
262198,Sea Evil,2018,2,11,120,17,240,3,16,57,8.31,5.576,51,1
170054,Accentuate,2014,4,12,30,12,156,2,0,10,5.07,5.483,51,0
278142,Outpost 18,2019,2,2,15,10,250,9,0,9,6.48,5.524,51,0
185456,Lee's Invincibles: Gettysburg Campaign of 1863,2016,2,2,120,13,202,9,9,25,7.2,5.545,51,1
110245,Kamisado Schnupperspiel,2011,2,2,20,10,162,28,2,17,6.65,5.535,51,1
42641,Slouch Hats and Eggshells: The Allied Invasion of Syria & Lebanon – 1941,2011,1,2,360,0,254,7,16,49,7.11,5.543,51,1
256443,Sideshow Swap,2019,2,8,45,8,175,7,3,14,7.17,5.537,51,1
295931,Granada: Last Stand of the Moors – 1482-1492,2021,2,2,240,14,235,3,51,185,8.6,5.58,51,1
